hostname,num_stars,num_planets,orbital_period_mean,inner_orbit,outer_orbit,planet_radius_mean,planet_radius_std,planet_mass_mean,planet_mass_std,eccentricity_mean,stellar_temp,stellar_radius,stellar_mass,stellar_metallicity,log_orbital_period_mean,orbital_span,system_compactness,mass_to_radius_ratio,planet_per_star_ratio
Kepler-884,1,1,5.69919514,0.06116,0.06116,1.23,0.0,2.04,0.0,0.0,5715.0,0.94,1.0,0.05,0.7558135274378235,0.0,0.0,1.6585365853658538,1.0
Kepler-885,1,1,18.11472949,0.14403,0.14403,2.5,0.0,6.8,0.0,0.0,6187.0,1.35,1.21,0.11,1.2580318530336814,0.0,0.0,2.7199999999999998,1.0
Kepler-886,1,1,6.24146367,0.06428,0.06428,1.52,0.0,2.92,0.0,0.0,6098.0,1.16,1.1,-0.01,0.7952864469363563,0.0,0.0,1.9210526315789473,1.0
Kepler-887,1,2,14.030374105,0.0801,0.15431,1.4849999999999999,0.5020458146424488,2.775,1.7889801564019652,0.0,6194.0,1.29,1.19,0.08,1.1470692511831044,0.07421,26.95054574855141,1.8686868686868687,2.0
Kepler-888,1,1,70.6979061,0.31481,0.31481,1.76,0.0,3.75,0.0,0.0,5875.0,0.9,0.97,-0.21,1.8494065512412816,0.0,0.0,2.1306818181818183,1.0
Kepler-889,1,1,3.744439,0.04975,0.04975,1.09,0.0,1.32,0.0,0.0,5961.0,1.25,1.14,0.19,0.5733867599648006,0.0,0.0,1.2110091743119267,1.0
Kepler-890,1,1,52.75875577,0.2944,0.2944,8.89,0.0,58.6,0.0,0.0,5954.0,1.13,1.09,0.09,1.7222945448615348,0.0,0.0,6.591676040494938,1.0
Kepler-891,1,1,53.44945593,0.2881,0.2881,6.41,0.0,33.6,0.0,0.0,5887.0,1.07,1.06,0.09,1.7279432888188593,0.0,0.0,5.241809672386895,1.0
Kepler-892,1,1,13.7521072,0.1015,0.1015,2.81,0.0,8.3,0.0,0.0,4747.0,0.72,0.75,-0.04,1.1383692490910817,0.0,0.0,2.9537366548042705,1.0
Kepler-893,1,1,6.33855761,0.0699,0.0699,3.03,0.0,9.43,0.0,0.0,5820.0,0.99,1.0,-0.03,0.8019904419060162,0.0,0.0,3.1122112211221125,1.0
Kepler-894,1,1,9.803224,0.0916,0.0916,2.78,0.0,8.15,0.0,0.0,5603.0,0.85,0.87,-0.25,0.9913689262177228,0.0,0.0,2.9316546762589932,1.0
Kepler-895,1,1,2.806242328,0.0328,0.0328,1.54,0.0,2.99,0.0,0.0,4315.0,0.61,0.65,-0.16,0.44812517102915533,0.0,0.0,1.9415584415584417,1.0
Kepler-896,1,2,87.0448263,0.1792,0.56378,2.84,0.4384062043356595,8.52,2.23445742854949,0.0,5262.0,0.81,0.84,-0.1,1.939742962976214,0.3845799999999999,5.20047844401685,3.0,2.0
Kepler-897,1,1,8.0472642,0.077,0.077,2.39,0.0,6.3,0.0,0.0,5839.0,1.04,1.03,0.04,0.9056482598976733,0.0,0.0,2.6359832635983262,1.0
Kepler-898,1,1,5.8706191,0.0545,0.0545,1.49,0.0,2.83,0.0,0.0,4223.0,0.62,0.65,-0.06,0.768683903212861,0.0,0.0,1.8993288590604027,1.0
Kepler-899,1,1,19.17891293,0.1392,0.1392,2.68,0.0,7.65,0.0,0.0,5595.0,0.91,0.93,-0.06,1.2828239875123373,0.0,0.0,2.8544776119402986,1.0
Kepler-9,1,3,19.939020333333335,0.0273,0.227,6.003333333333333,3.7802160432088177,27.23822017666667,17.643902582158894,0.04260333333333333,5774.0,0.958,1.022,0.05,1.2997038162484829,0.19970000000000002,15.02253380070105,4.5371827057190455,3.0
Kepler-900,1,1,6.9913086,0.0679,0.0679,2.08,0.0,4.98,0.0,0.0,4836.0,0.73,0.78,-0.01,0.8445584725365524,0.0,0.0,2.394230769230769,1.0
Kepler-901,1,1,3.517494394,0.0378,0.0378,1.37,0.0,2.45,0.0,0.0,4184.0,0.57,0.59,-0.3,0.5462334139513304,0.0,0.0,1.7883211678832116,1.0
Kepler-902,1,1,40.1099547,0.223,0.223,2.54,0.0,6.99,0.0,0.0,5647.0,0.93,0.95,0.0,1.6032521714917156,0.0,0.0,2.751968503937008,1.0
Kepler-903,1,2,36.6368139,0.09081,0.30249,2.2699999999999996,0.3676955262170049,5.82,1.5839191898578666,0.0,5682.0,0.97,0.98,0.05,1.5639176984615977,0.21167999999999998,9.44822373393802,2.5638766519823792,2.0
Kepler-904,1,1,3.021668632,0.0417,0.0417,1.77,0.0,3.78,0.0,0.0,6160.0,1.25,1.16,0.05,0.4802468361828449,0.0,0.0,2.135593220338983,1.0
Kepler-905,1,1,5.082746517,0.05689,0.05689,1.41,0.0,2.57,0.0,0.0,5461.0,0.86,0.95,0.09,0.7060984514274368,0.0,0.0,1.822695035460993,1.0
Kepler-906,1,1,41.6979976,0.22363,0.22363,2.11,0.0,5.1,0.0,0.0,6035.0,1.02,1.06,-0.09,1.6201152000061143,0.0,0.0,2.4170616113744074,1.0
Kepler-907,1,1,15.86621821,0.1225,0.1225,1.2,0.0,1.87,0.0,0.0,6106.0,1.38,1.08,-0.15,1.2004734228952754,0.0,0.0,1.5583333333333336,1.0
Kepler-908,3,1,1.340597468,0.02526,0.02526,1.22,0.0,1.98,0.0,0.0,5973.0,1.12,1.11,0.15,0.12729839480210048,0.0,0.0,1.6229508196721312,0.3333333333333333
Kepler-909,1,1,13.93290318,0.11873,0.11873,1.47,0.0,2.76,0.0,0.0,6154.0,1.23,1.17,0.08,1.144041619201107,0.0,0.0,1.8775510204081631,1.0
Kepler-91,1,1,6.24658,0.0731,0.0731,15.322703,0.0,257.4423,0.0,0.0519,4550.0,6.3,1.31,0.11,0.7956423063599194,0.0,0.0,16.801363310376765,1.0
Kepler-910,1,1,2.364369015,0.03752,0.03752,0.82,0.0,0.477,0.0,0.0,6230.0,1.5,1.26,0.12,0.3737152592952326,0.0,0.0,0.5817073170731707,1.0
Kepler-911,1,1,20.310501,0.15594,0.15594,2.6,0.0,7.27,0.0,0.0,6112.0,1.99,1.34,0.03,1.3077206362975622,0.0,0.0,2.796153846153846,1.0
Kepler-912,1,1,2.534756273,0.0339,0.0339,2.8,0.0,8.25,0.0,0.0,5998.0,1.11,1.07,0.02,0.4039362065175027,0.0,0.0,2.9464285714285716,1.0
Kepler-913,1,2,8.117922513,0.0699,0.1009,2.95903545,1.2714281264441984,9.55,6.5760930650348906,0.0,4687.0,0.61,0.63,-0.52,0.9094449015837393,0.031,64.51612903225806,3.2274030377027083,2.0
Kepler-914,1,1,4.40966548,0.05454,0.05454,1.38,0.0,2.48,0.0,0.0,5877.0,1.15,1.1,0.22,0.6444056448645573,0.0,0.0,1.7971014492753625,1.0
Kepler-915,1,1,4.59489604,0.05655,0.05655,1.5,0.0,2.86,0.0,0.0,6173.0,1.38,1.21,0.08,0.6622756898755385,0.0,0.0,1.9066666666666665,1.0
Kepler-916,1,1,32.2968798,0.1885,0.1885,1.76,0.0,3.75,0.0,0.0,5248.0,0.81,0.85,-0.05,1.5091605671887591,0.0,0.0,2.1306818181818183,1.0
Kepler-917,1,1,2.970414375,0.0378,0.0378,1.91,0.0,4.31,0.0,0.0,5418.0,0.76,0.8,-0.38,0.47281703794449326,0.0,0.0,2.256544502617801,1.0
Kepler-918,1,1,4.85386933,0.0569,0.0569,1.74,0.0,3.68,0.0,0.0,6028.0,1.14,1.11,0.06,0.686088080602465,0.0,0.0,2.1149425287356323,1.0
Kepler-919,1,1,11.04603384,0.0981,0.0981,2.25,0.0,5.69,0.0,0.0,6113.0,1.21,1.15,0.07,1.0432063693695302,0.0,0.0,2.528888888888889,1.0
Kepler-92,1,3,29.942933333333333,0.12232,0.28682,2.7256666666666667,0.7296617938013014,27.422226866666666,32.06698091091217,0.09333333333333334,5883.0,1.7,1.21,0.1381,1.4762943433710438,0.16450000000000004,18.2370820668693,10.060741176470588,3.0
Kepler-920,1,2,53.67966917,0.065,0.4029,3.11,0.9758073580374355,10.120000000000001,5.20430590953299,0.0,5403.0,0.85,0.89,0.0,1.7298098305945013,0.3379,5.9189109203906485,3.254019292604502,2.0
Kepler-921,1,1,51.300634,0.2716,0.2716,2.87,0.0,8.6,0.0,0.0,5663.0,0.91,0.93,-0.12,1.7101227323827735,0.0,0.0,2.9965156794425085,1.0
Kepler-922,1,1,0.938466832,0.01795,0.01795,1.42,0.0,2.6,0.0,0.0,5671.0,0.93,0.95,-0.05,-0.02758107193333627,0.0,0.0,1.830985915492958,1.0
Kepler-923,1,1,6.93366476,0.07592,0.07592,1.38,0.0,2.48,0.0,0.0,5988.0,1.26,1.11,0.07,0.840962839858345,0.0,0.0,1.7971014492753625,1.0
Kepler-924,1,1,61.0370117,0.31318,0.31318,3.07,0.0,9.64,0.0,0.0,6167.0,1.23,1.14,0.01,1.7855932629224271,0.0,0.0,3.140065146579805,1.0
Kepler-925,1,1,33.8678531,0.1805,0.1805,2.34,0.0,6.08,0.0,0.0,4673.0,0.72,0.77,0.12,1.5297876673746331,0.0,0.0,2.5982905982905984,1.0
Kepler-926,1,1,52.0688601,0.2739,0.2739,2.31,0.0,5.95,0.0,0.0,5806.0,1.01,1.01,0.03,1.7165780701339455,0.0,0.0,2.5757575757575757,1.0
Kepler-927,1,1,9.1149903,0.0866,0.0866,1.72,0.0,3.61,0.0,0.0,5743.0,0.99,0.99,0.03,0.9597562108232808,0.0,0.0,2.0988372093023258,1.0
Kepler-928,1,1,3.932461302,0.0444,0.0444,1.59,0.0,3.15,0.0,0.0,4700.0,0.7,0.73,-0.11,0.5946644575736326,0.0,0.0,1.981132075471698,1.0
Kepler-929,1,1,0.921032135,0.01982,0.01982,1.11,0.0,1.41,0.0,0.0,5869.0,1.02,1.01,-0.04,-0.03572521691530269,0.0,0.0,1.2702702702702702,1.0
Kepler-93,1,2,732.36336989,0.05343,0.05343,1.478,0.0,479.33,671.2847516516371,0.0,5669.0,0.919,0.911,-0.18,2.864726614367406,0.0,0.0,324.30987821380245,2.0
Kepler-930,1,1,71.4517775,0.34593,0.34593,2.13,0.0,5.18,0.0,0.0,6335.0,1.4,1.25,0.04,1.8540130371695298,0.0,0.0,2.431924882629108,1.0
Kepler-931,1,1,8.03755877,0.0719,0.0719,1.33,0.0,2.33,0.0,0.0,5241.0,0.81,0.86,-0.01,0.9051241614711137,0.0,0.0,1.7518796992481203,1.0
Kepler-932,1,1,1.921437396,0.02876,0.02876,1.37,0.0,2.45,0.0,0.0,5331.0,0.84,0.87,-0.01,0.2836262389098303,0.0,0.0,1.7883211678832116,1.0
Kepler-933,1,1,14.20443009,0.1041,0.1041,2.46,0.0,6.62,0.0,0.0,5346.0,0.84,0.87,-0.02,1.1524238136497054,0.0,0.0,2.6910569105691056,1.0
Kepler-934,1,1,55.6738309,0.2658,0.2658,2.09,0.0,5.02,0.0,0.0,5001.0,0.77,0.81,0.01,1.7456511060112445,0.0,0.0,2.401913875598086,1.0
Kepler-935,1,1,4.88083852,0.0527,0.0527,1.35,0.0,2.39,0.0,0.0,4830.0,0.73,0.78,-0.01,0.6884944394874923,0.0,0.0,1.7703703703703704,1.0
Kepler-936,1,1,10.56134221,0.0954,0.0954,1.45,0.0,2.7,0.0,0.0,5482.0,0.89,0.92,0.05,1.023719114916974,0.0,0.0,1.8620689655172415,1.0
Kepler-937,1,2,110.5060955,0.3214,0.5545,3.1950000000000003,0.7424621202458752,10.505,4.09414826307011,0.0,6095.0,1.22,1.15,0.08,2.043386234301694,0.23309999999999997,8.580008580008581,3.287949921752739,2.0
Kepler-938,1,1,52.6298417,0.2689,0.2689,2.22,0.0,5.56,0.0,0.0,5533.0,0.89,0.92,-0.03,1.7212320637486118,0.0,0.0,2.5045045045045042,1.0
Kepler-939,1,1,14.878296,0.1153,0.1153,1.75,0.0,3.71,0.0,0.0,5471.0,0.85,0.88,-0.12,1.1725531946390582,0.0,0.0,2.12,1.0
Kepler-94,1,2,411.40403,0.03377,1.596806621,8.004999999999999,6.356889962867063,1568.42,2202.7507604810853,0.1729655,4781.0,0.76,0.81,0.34,2.6142685416080726,1.563036621,1.2795605510000396,195.93004372267336,2.0
Kepler-940,1,1,59.6225257,0.3059,0.3059,3.34,0.0,11.1,0.0,0.0,5769.0,0.96,0.97,-0.08,1.7754103694547383,0.0,0.0,3.3233532934131738,1.0
Kepler-941,1,1,17.42395198,0.1311,0.1311,3.08,0.0,9.69,0.0,0.0,5539.0,0.86,0.89,-0.15,1.2411466655080174,0.0,0.0,3.146103896103896,1.0
Kepler-942,1,1,44.96417488,0.22737,0.22737,2.13,0.0,5.18,0.0,0.0,4861.0,0.75,0.81,0.09,1.6528666282542974,0.0,0.0,2.431924882629108,1.0
Kepler-943,1,1,49.7701438,0.2559,0.2559,5.93,0.0,29.5,0.0,0.0,5612.0,0.91,0.93,-0.07,1.6969688955452342,0.0,0.0,4.974704890387859,1.0
Kepler-944,1,1,43.3167737,0.2288,0.2288,2.63,0.0,7.41,0.0,0.0,5409.0,0.83,0.86,-0.11,1.6366561022361519,0.0,0.0,2.817490494296578,1.0
Kepler-945,1,1,31.0033814,0.2037,0.2037,2.63,0.0,7.41,0.0,0.0,5718.0,0.97,0.97,-0.01,1.491409062972194,0.0,0.0,2.817490494296578,1.0
Kepler-946,1,1,11.79162572,0.1002,0.1002,1.93,0.0,4.38,0.0,0.0,5665.0,0.93,0.94,-0.09,1.0715736857186409,0.0,0.0,2.2694300518134716,1.0
Kepler-947,1,1,26.9644317,0.1773,0.1773,2.28,0.0,5.82,0.0,0.0,5508.0,0.87,0.9,-0.07,1.4307912715681859,0.0,0.0,2.5526315789473686,1.0
Kepler-948,1,1,7.76846622,0.0749,0.0749,1.85,0.0,4.08,0.0,0.0,5679.0,0.94,0.96,-0.02,0.8903352816138347,0.0,0.0,2.2054054054054055,1.0
Kepler-949,1,2,14.843443488000002,0.07739,0.1394,2.9400000000000004,0.042426406871192736,8.955,0.21920310216782884,0.0,5403.0,0.86,0.89,0.01,1.1715346633659538,0.062009999999999996,32.25286244154169,3.0459183673469385,2.0
Kepler-95,1,1,11.5231,0.10232,0.10232,3.42,0.0,13.0,0.0,0.0,5699.0,1.41,1.08,0.3,1.0615693308043685,0.0,0.0,3.801169590643275,1.0
Kepler-950,1,1,98.7180406,0.3982,0.3982,8.98,0.0,59.6,0.0,0.0,5857.0,1.02,1.02,0.02,1.9943965267028123,0.0,0.0,6.636971046770602,1.0
Kepler-951,2,1,71.52530845,0.3091,0.3091,5.59,0.0,26.7,0.0,0.0,4834.0,0.73,0.77,-0.01,1.8544597393587277,0.0,0.0,4.7763864042933815,0.5
Kepler-952,1,1,130.3546919,0.5183,0.5183,7.65,0.0,45.4,0.0,0.0,5730.0,0.99,1.0,0.06,2.1151266674921345,0.0,0.0,5.934640522875816,1.0
Kepler-953,1,2,48.75811185,0.0862,0.392,2.7,2.135462479183374,9.155,10.387398615630383,0.0,5416.0,0.99,0.95,0.26,1.6880468792883616,0.3058,6.540222367560497,3.3907407407407404,2.0
Kepler-954,1,1,16.78176602,0.1202,0.1202,2.32,0.0,5.99,0.0,0.0,4990.0,0.76,0.82,0.02,1.224837661640687,0.0,0.0,2.5818965517241383,1.0
Kepler-955,1,1,14.53244172,0.1083,0.1083,3.13,0.0,9.96,0.0,0.0,5350.0,0.84,0.89,0.02,1.1623385899643517,0.0,0.0,3.1821086261980835,1.0
Kepler-956,1,1,5.248672631,0.06017,0.06017,3.0,0.0,9.27,0.0,0.0,6040.0,1.15,1.1,0.02,0.7200494858974998,0.0,0.0,3.09,1.0
Kepler-957,1,1,5.907413537,0.0559,0.0559,5.5,0.0,25.9,0.0,0.0,4963.0,0.75,0.81,-0.01,0.7713973738628344,0.0,0.0,4.709090909090909,1.0
Kepler-958,1,1,9.7678805,0.08631,0.08631,2.06,0.0,4.9,0.0,0.0,5421.0,0.86,0.91,0.01,0.9898003378217517,0.0,0.0,2.3786407766990294,1.0
Kepler-959,1,1,14.80074836,0.1633,0.1633,4.38,0.0,17.6,0.0,0.0,7005.0,2.01,1.6,0.02,1.170283674881562,0.0,0.0,4.018264840182649,1.0
Kepler-96,1,1,16.2385,0.1261,0.1261,2.67,0.0,8.46,0.0,0.0,5690.0,1.02,1.0,0.04,1.2105459096459346,0.0,0.0,3.168539325842697,1.0
Kepler-960,1,1,3.12686223,0.03807,0.03807,2.29,0.0,5.86,0.0,0.0,4755.0,0.72,0.77,0.02,0.4951087465870739,0.0,0.0,2.558951965065502,1.0
Kepler-961,1,1,16.87727414,0.12585,0.12585,2.55,0.0,7.04,0.0,0.0,5582.0,0.9,0.96,0.05,1.227302304756961,0.0,0.0,2.7607843137254906,1.0
Kepler-962,1,1,12.05707239,0.09874,0.09874,1.97,0.0,4.54,0.0,0.0,5478.0,0.86,0.93,0.01,1.0812418683997265,0.0,0.0,2.3045685279187818,1.0
Kepler-963,1,2,5.4483100250000005,0.0849,0.0849,1.6300000000000001,1.456639969244288,3.8579999999999997,5.235418607905197,0.0,5461.0,0.87,0.91,-0.02,0.7362618122519958,0.0,0.0,2.3668711656441714,2.0
Kepler-964,1,1,13.5225106,0.1073,0.1073,2.12,0.0,5.14,0.0,0.0,5427.0,0.84,0.93,0.03,1.1310573305481715,0.0,0.0,2.424528301886792,1.0
Kepler-965,1,1,134.2527298,0.50998,0.50998,3.38,0.0,11.4,0.0,0.0,5886.0,1.15,1.05,0.03,2.1279231250980266,0.0,0.0,3.3727810650887577,1.0
Kepler-966,1,1,99.747622,0.3907,0.3907,4.13,0.0,16.0,0.0,0.0,5840.0,1.02,1.02,0.04,1.998902550829078,0.0,0.0,3.87409200968523,1.0
Kepler-967,1,2,105.969191995,0.1027,0.6253,3.0,0.9192388155425116,9.51,4.794183976444793,0.0,5178.0,0.8,0.84,-0.03,2.025179622893997,0.5226,3.8270187523918873,3.17,2.0
Kepler-968,1,3,5.695796215333334,0.0389,0.0634,2.09,0.4517742799230607,6.3933333333333335,4.0485717646267965,0.0,4413.0,0.667,0.681,0.13,0.7555544426829719,0.0245,122.44897959183673,3.0590111642743225,3.0
Kepler-969,1,2,17.928053002000002,0.0265,0.19726,1.5299999999999998,0.7636753236814712,2.9385000000000003,2.83054844508975,0.0,5214.0,0.82,0.92,0.22,1.2535331274650963,0.17076,11.71234481143125,1.9205882352941182,2.0
Kepler-97,1,2,395.79332,0.03563,0.03563,1.48,0.0,173.755,240.76278792620758,0.0,5779.0,0.98,0.94,-0.2,2.597468460129042,0.0,0.0,117.40202702702703,2.0
Kepler-970,2,1,16.736525,0.139,0.139,2.609,0.0,7.31,0.0,0.34,4290.0,0.71,0.67,0.04,1.2236652905754974,0.0,0.0,2.8018397853583745,0.5
Kepler-971,1,1,9.59070716,0.08679,0.08679,2.13,0.0,5.18,0.0,0.0,5431.0,0.85,0.88,-0.06,0.9818506305661933,0.0,0.0,2.431924882629108,1.0
Kepler-972,1,1,7.03932553,0.0734,0.0734,4.65,0.0,19.5,0.0,0.0,6146.0,1.22,1.15,0.04,0.8475310493932916,0.0,0.0,4.193548387096774,1.0
Kepler-973,1,1,49.6077331,0.2489,0.2489,1.96,0.0,4.5,0.0,0.0,5213.0,0.78,0.86,-0.06,1.6955493817498555,0.0,0.0,2.295918367346939,1.0
Kepler-974,1,2,2.185693907,0.005,0.0419,1.09,0.6788225099390857,5.545,3.4718942956259484,0.0,3584.0,0.45,0.46,0.0,0.33958934159870474,0.0369,54.200542005420054,5.087155963302751,2.0
Kepler-975,1,2,3.5142779185,0.02898,0.0567,6.085,6.512453454728103,41.495000000000005,54.73713593165064,0.0,4897.0,0.75,0.8,0.07,0.5458361036869551,0.02772,72.15007215007215,6.819227608874281,2.0
Kepler-976,1,1,105.9564148,0.4217,0.4217,3.96,0.0,14.9,0.0,0.0,5232.0,0.83,0.87,0.07,2.0251272548449126,0.0,0.0,3.7626262626262625,1.0
Kepler-977,1,1,26.85328322,0.162,0.162,2.62,0.0,7.37,0.0,0.0,5315.0,0.83,0.87,-0.01,1.42899739235056,0.0,0.0,2.812977099236641,1.0
Kepler-978,1,1,49.6221509,0.2726,0.2726,2.99,0.0,9.22,0.0,0.0,6002.0,1.09,1.07,-0.01,1.695675585082417,0.0,0.0,3.0836120401337794,1.0
Kepler-979,1,1,8.0880135,0.0753,0.0753,2.72,0.0,7.85,0.0,0.0,5310.0,0.83,0.87,-0.02,0.9078418674803993,0.0,0.0,2.8860294117647056,1.0
Kepler-98,1,1,1.54168,0.02614,0.02614,1.99,0.0,3.55,0.0,0.0,5539.0,1.11,0.99,0.18,0.18799423839953067,0.0,0.0,1.7839195979899496,1.0
Kepler-980,1,1,11.55102504,0.09993,0.09993,2.67,0.0,7.61,0.0,0.0,5935.0,1.06,1.05,0.01,1.0626205253072063,0.0,0.0,2.850187265917603,1.0
Kepler-981,1,1,4.469757736,0.0535,0.0535,2.31,0.0,5.95,0.0,0.0,5718.0,0.96,0.98,0.01,0.6502839847047225,0.0,0.0,2.5757575757575757,1.0
Kepler-982,1,1,15.7738221,0.1277,0.1277,2.25,0.0,5.69,0.0,0.0,6139.0,1.29,1.16,0.05,1.1979369384664227,0.0,0.0,2.528888888888889,1.0
Kepler-983,1,1,60.0855082,0.3148,0.3148,2.36,0.0,6.17,0.0,0.0,6052.0,1.08,1.13,0.12,1.7787697387633064,0.0,0.0,2.614406779661017,1.0
Kepler-984,1,1,43.0342272,0.23688,0.23688,2.12,0.0,5.14,0.0,0.0,5610.0,0.93,0.96,0.04,1.633814008398714,0.0,0.0,2.424528301886792,1.0
Kepler-985,1,1,116.331901,0.44664,0.44664,2.98,0.0,9.17,0.0,0.0,5434.0,0.85,0.91,0.0,2.0656988250335657,0.0,0.0,3.077181208053691,1.0
Kepler-986,1,1,56.4349938,0.29131,0.29131,2.36,0.0,6.17,0.0,0.0,5642.0,0.98,0.96,0.04,1.7515484816686906,0.0,0.0,2.614406779661017,1.0
Kepler-987,1,1,105.3033148,0.4238,0.4238,3.26,0.0,10.7,0.0,0.0,5637.0,0.91,0.97,0.01,2.0224420423791245,0.0,0.0,3.2822085889570554,1.0
Kepler-988,1,1,17.76080053,0.1085,0.1085,2.07,0.0,4.94,0.0,0.0,4005.0,0.53,0.55,-0.32,1.2494625367762724,0.0,0.0,2.386473429951691,1.0
Kepler-989,1,1,7.964315352,0.0734,0.0734,2.21,0.0,5.52,0.0,0.0,5074.0,0.78,0.82,0.01,0.9011484478548697,0.0,0.0,2.497737556561086,1.0
Kepler-99,2,1,4.60358,0.05071,0.05071,1.48,0.0,6.15,0.0,0.0,4782.0,0.73,0.79,0.18,0.6630956946269994,0.0,0.0,4.155405405405405,0.5
Kepler-990,1,2,5.227794294000001,0.01232,0.08595,2.065,0.7566042558696058,5.115,3.04763022691402,0.0,5948.0,1.08,1.05,0.01,0.7183184903969707,0.07363,27.162841233192992,2.4769975786924943,2.0
Kepler-991,1,1,82.5342519,0.3104,0.3104,2.54,0.0,6.99,0.0,0.0,4392.0,0.61,0.64,-0.25,1.9166342191447505,0.0,0.0,2.751968503937008,1.0
Kepler-992,1,1,20.16034462,0.13372,0.13372,1.62,0.0,3.26,0.0,0.0,4944.0,0.74,0.8,-0.04,1.304497951646759,0.0,0.0,2.0123456790123453,1.0
Kepler-993,1,1,22.08557563,0.13,0.13,2.97,0.0,9.11,0.0,0.0,3843.0,0.54,0.57,0.03,1.3441087230272708,0.0,0.0,3.067340067340067,1.0
Kepler-994,1,1,1.151166506,0.0177,0.0177,1.6,0.0,3.19,0.0,0.0,3934.0,0.54,0.56,-0.13,0.061138145008646394,0.0,0.0,1.99375,1.0
Kepler-995,1,1,28.26731672,0.1701,0.1701,2.7,0.0,7.75,0.0,0.0,5206.0,0.8,0.83,-0.07,1.451284584966159,0.0,0.0,2.8703703703703702,1.0
Kepler-996,1,1,3.770590584,0.0474,0.0474,1.98,0.0,4.58,0.0,0.0,6014.0,1.14,1.09,0.03,0.5764093786632373,0.0,0.0,2.313131313131313,1.0
Kepler-997,1,1,2.707306716,0.04022,0.04022,1.36,0.0,2.42,0.0,0.0,6150.0,1.56,1.22,0.05,0.4325374606173838,0.0,0.0,1.7794117647058822,1.0
Kepler-998,1,1,5.65377733,0.0626,0.0626,2.32,0.0,5.99,0.0,0.0,6058.0,1.18,1.12,0.07,0.7523387001109509,0.0,0.0,2.5818965517241383,1.0
Kepler-999,1,1,5.991857017,0.06918,0.06918,2.34,0.0,6.08,0.0,0.0,6237.0,1.65,1.29,0.05,0.7775614412954148,0.0,0.0,2.5982905982905984,1.0
L 168-9,1,1,1.40152604,0.0208,0.0208,1.63,0.0,4.07,0.0,0.0,3842.0,0.604,0.614,-0.03,0.14660117125310027,0.0,0.0,2.4969325153374236,1.0
L 98-59,1,5,9.85726388,0.0223,0.1052,1.3526,0.30692230287159,1.9439999999999997,0.9744126435961307,0.019,3415.0,0.3155,0.2923,-0.46,0.9937563828194438,0.0829,60.31363088057901,1.4372319976341859,5.0
LHS 1140,1,2,14.257585,0.027,0.0946,1.501,0.3238549057834387,3.755,2.6092240225783603,0.0465,3096.0,0.2159,0.1844,-0.15,1.154045969415195,0.06760000000000001,29.585798816568044,2.501665556295803,2.0
LHS 1815,1,1,3.814334,0.0404,0.0404,1.088,0.0,1.58,0.0,0.0,3643.0,0.501,0.502,-0.12,0.5814187191258151,0.0,0.0,1.4522058823529411,1.0
LHS 1903,1,4,12.566427950000001,0.02656,0.15135,1.9149999999999998,0.47503122704372464,4.895,1.2466622103307161,0.0575,3664.0,0.539,0.538,-0.11,1.0992118455405782,0.12479000000000001,32.05385046878756,2.556135770234987,4.0
LP 714-47,1,1,4.052037,0.0417,0.0417,4.7,0.0,30.8,0.0,0.04,3950.0,0.584,0.59,0.41,0.6076734023403816,0.0,0.0,6.553191489361702,1.0
LP 791-18,1,3,2.897586033333333,0.00978,0.02961,1.577333333333333,0.7937791464464996,3.3366666666666664,3.350915297845252,0.0004,2960.0,0.182,0.139,-0.09,0.4620363396303633,0.01983,151.285930408472,2.115384615384616,3.0
LSPM J2116+0234,1,1,14.4399,0.0876,0.0876,3.71,0.0,13.3,0.0,0.183,3475.0,0.431,0.43,-0.05,1.1595641856436916,0.0,0.0,3.5849056603773586,1.0
LTT 1445 A,3,2,4.2413335,0.02661,0.0381,1.2435,0.13647160876900372,2.135,0.8414570696119913,0.2015,3562.0,0.271,0.257,-0.34,0.6275024227816203,0.01149,174.06440382941688,1.7169280257338155,0.6666666666666666
LTT 3780,2,2,6.510331655,0.01195,0.0757,1.8575,0.7530687219636734,5.25,3.9456558390209344,0.012,3358.0,0.38,0.381,0.06,0.8136031133404702,0.06375,31.372549019607842,2.8263795423956934,1.0
LTT 9779,1,1,0.792052,0.01679,0.01679,4.72,0.0,29.32,0.0,0.0,5443.0,0.949,1.02,0.27,-0.10124630506237516,0.0,0.0,6.211864406779662,1.0
MASCARA-1,1,1,2.14877381,0.040352,0.040352,17.90074218,0.0,1175.971,0.0,0.00034,7490.0,2.082,1.9,0.15,0.3321907020252186,0.0,0.0,65.69398006937833,1.0
MASCARA-4,2,1,2.8240932,0.0474,0.0474,16.98160576,0.0,532.36258173,0.0,0.0,7800.0,1.79,1.75,0.0,0.4508790250914562,0.0,0.0,31.349366441186298,0.5
NGC 2682 Sand 1429,1,1,77.48,0.384,0.384,13.4,0.0,572.0911326,0.0,0.0,6000.0,2.13,1.26,-0.013,1.8891896120470733,0.0,0.0,42.693368104477614,1.0
NGTS-1,1,1,2.647298,0.0326,0.0326,14.90797,0.0,258.07796,0.0,0.016,3916.0,0.573,0.617,0.0,0.4228028315435461,0.0,0.0,17.31140859553648,1.0
NGTS-10,1,1,0.7668944,0.0143,0.0143,13.506845,0.0,687.14846,0.0,0.0,4600.0,0.697,0.696,-0.02,-0.1152644335147316,0.0,0.0,50.87409087762538,1.0
